Sensor;Wavelength;Average;Band;BandNumber
L5 MSS;0.558;0.976;Green;1
L5 MSS;0.559;0.974;Green;1
L5 MSS;0.56;0.971;Green;1
L5 MSS;0.561;0.97;Green;1
L5 MSS;0.562;0.969;Green;1
L5 MSS;0.563;0.969;Green;1
L5 MSS;0.564;0.968;Green;1
L5 MSS;0.565;0.967;Green;1
L5 MSS;0.566;0.965;Green;1
L5 MSS;0.567;0.965;Green;1
L5 MSS;0.568;0.965;Green;1
L5 MSS;0.569;0.964;Green;1
L5 MSS;0.57;0.963;Green;1
L5 MSS;0.571;0.96;Green;1
L5 MSS;0.572;0.956;Green;1
L5 MSS;0.573;0.953;Green;1
L5 MSS;0.574;0.947;Green;1
L5 MSS;0.575;0.941;Green;1
L5 MSS;0.576;0.937;Green;1
L5 MSS;0.577;0.932;Green;1
L5 MSS;0.578;0.926;Green;1
L5 MSS;0.579;0.921;Green;1
L5 MSS;0.58;0.919;Green;1
L5 MSS;0.581;0.916;Green;1
L5 MSS;0.582;0.916;Green;1
L5 MSS;0.583;0.916;Green;1
L5 MSS;0.584;0.917;Green;1
L5 MSS;0.585;0.919;Green;1
L5 MSS;0.586;0.921;Green;1
L5 MSS;0.587;0.922;Green;1
L5 MSS;0.588;0.924;Green;1
L5 MSS;0.589;0.925;Green;1
L5 MSS;0.59;0.921;Green;1
L5 MSS;0.591;0.906;Green;1
L5 MSS;0.592;0.891;Green;1
L5 MSS;0.593;0.874;Green;1
L5 MSS;0.594;0.862;Green;1
L5 MSS;0.595;0.838;Green;1
L5 MSS;0.596;0.812;Green;1
L5 MSS;0.597;0.793;Green;1
L5 MSS;0.598;0.77;Green;1
L5 MSS;0.599;0.748;Green;1
L5 MSS;0.6;0.719;Green;1
L5 MSS;0.601;0.693;Green;1
L5 MSS;0.602;0.663;Green;1
L5 MSS;0.603;0.631;Green;1
L5 MSS;0.604;0.602;Green;1
L5 MSS;0.605;0.566;Green;1
L5 MSS;0.606;0.533;Green;1
L5 MSS;0.607;0.497;Green;1
L5 MSS;0.608;0.46;Green;1
L5 MSS;0.609;0.437;Green;1
L5 MSS;0.61;0.398;Green;1
L5 MSS;0.611;0.364;Green;1
L5 MSS;0.612;0.338;Green;1
L5 MSS;0.613;0.311;Green;1
L5 MSS;0.614;0.285;Green;1
L5 MSS;0.615;0.244;Green;1
L5 MSS;0.616;0.211;Green;1
L5 MSS;0.617;0.187;Green;1
L5 MSS;0.618;0.159;Green;1
L5 MSS;0.619;0.132;Green;1
L5 MSS;0.62;0.103;Green;1
L5 MSS;0.621;0.092;Green;1
L5 MSS;0.622;0.082;Green;1
L5 MSS;0.623;0.072;Green;1
L5 MSS;0.624;0.066;Green;1
L5 MSS;0.625;0.063;Green;1
L5 MSS;0.626;0.058;Green;1
L5 MSS;0.627;0.053;Green;1
L5 MSS;0.628;0.046;Green;1
L5 MSS;0.629;0.04;Green;1
L5 MSS;0.63;0.038;Green;1
L5 MSS;0.631;0.035;Green;1
L5 MSS;0.632;0.033;Green;1
L5 MSS;0.633;0.03;Green;1
L5 MSS;0.634;0.028;Green;1
L5 MSS;0.635;0.026;Green;1
L5 MSS;0.636;0.023;Green;1
L5 MSS;0.637;0.021;Green;1
L5 MSS;0.638;0.019;Green;1
L5 MSS;0.639;0.018;Green;1
L5 MSS;0.64;0.017;Green;1
L5 MSS;0.641;0.015;Green;1
L5 MSS;0.642;0.014;Green;1
L5 MSS;0.643;0.012;Green;1
L5 MSS;0.644;0.012;Green;1
L5 MSS;0.645;0.012;Green;1
L5 MSS;0.646;0.012;Green;1
L5 MSS;0.647;0.005;Green;1
L5 MSS;0.648;0.004;Green;1
L5 MSS;0.649;0;Green;1
L5 MSS;0.65;0;Green;1
L5 MSS;0.58;0.001;Red;2
L5 MSS;0.581;0.001;Red;2
L5 MSS;0.582;0.01;Red;2
L5 MSS;0.583;0.014;Red;2
L5 MSS;0.584;0.015;Red;2
L5 MSS;0.585;0.018;Red;2
L5 MSS;0.586;0.023;Red;2
L5 MSS;0.587;0.028;Red;2
L5 MSS;0.588;0.037;Red;2
L5 MSS;0.589;0.05;Red;2
L5 MSS;0.59;0.082;Red;2
L5 MSS;0.591;0.116;Red;2
L5 MSS;0.592;0.142;Red;2
L5 MSS;0.593;0.175;Red;2
L5 MSS;0.594;0.213;Red;2
L5 MSS;0.595;0.247;Red;2
L5 MSS;0.596;0.278;Red;2
L5 MSS;0.597;0.315;Red;2
L5 MSS;0.598;0.358;Red;2
L5 MSS;0.599;0.396;Red;2
L5 MSS;0.6;0.429;Red;2
L5 MSS;0.601;0.467;Red;2
L5 MSS;0.602;0.511;Red;2
L5 MSS;0.603;0.543;Red;2
L5 MSS;0.604;0.59;Red;2
L5 MSS;0.605;0.63;Red;2
L5 MSS;0.606;0.661;Red;2
L5 MSS;0.607;0.702;Red;2
L5 MSS;0.608;0.74;Red;2
L5 MSS;0.609;0.769;Red;2
L5 MSS;0.61;0.795;Red;2
L5 MSS;0.611;0.816;Red;2
L5 MSS;0.612;0.833;Red;2
L5 MSS;0.613;0.846;Red;2
L5 MSS;0.614;0.862;Red;2
L5 MSS;0.615;0.873;Red;2
L5 MSS;0.616;0.889;Red;2
L5 MSS;0.617;0.899;Red;2
L5 MSS;0.618;0.916;Red;2
L5 MSS;0.619;0.93;Red;2
L5 MSS;0.62;0.94;Red;2
L5 MSS;0.621;0.946;Red;2
L5 MSS;0.622;0.949;Red;2
L5 MSS;0.623;0.953;Red;2
L5 MSS;0.624;0.959;Red;2
L5 MSS;0.625;0.963;Red;2
L5 MSS;0.626;0.967;Red;2
L5 MSS;0.627;0.97;Red;2
L5 MSS;0.628;0.976;Red;2
L5 MSS;0.629;0.979;Red;2
L5 MSS;0.63;0.981;Red;2
L5 MSS;0.631;0.982;Red;2
L5 MSS;0.632;0.984;Red;2
L5 MSS;0.633;0.986;Red;2
L5 MSS;0.634;0.988;Red;2
L5 MSS;0.635;0.99;Red;2
L5 MSS;0.636;0.991;Red;2
L5 MSS;0.637;0.992;Red;2
L5 MSS;0.638;0.992;Red;2
L5 MSS;0.639;0.991;Red;2
L5 MSS;0.64;0.99;Red;2
L5 MSS;0.641;0.987;Red;2
L5 MSS;0.642;0.982;Red;2
L5 MSS;0.643;0.98;Red;2
L5 MSS;0.644;0.976;Red;2
L5 MSS;0.645;0.972;Red;2
L5 MSS;0.646;0.968;Red;2
L5 MSS;0.647;0.963;Red;2
L5 MSS;0.648;0.958;Red;2
L5 MSS;0.649;0.954;Red;2
L5 MSS;0.65;0.948;Red;2
L5 MSS;0.651;0.946;Red;2
L5 MSS;0.652;0.943;Red;2
L5 MSS;0.653;0.94;Red;2
L5 MSS;0.654;0.936;Red;2
L5 MSS;0.655;0.931;Red;2
L5 MSS;0.656;0.927;Red;2
L5 MSS;0.657;0.924;Red;2
L5 MSS;0.658;0.92;Red;2
L5 MSS;0.659;0.916;Red;2
L5 MSS;0.66;0.913;Red;2
L5 MSS;0.661;0.911;Red;2
L5 MSS;0.662;0.908;Red;2
L5 MSS;0.663;0.906;Red;2
L5 MSS;0.664;0.903;Red;2
L5 MSS;0.665;0.898;Red;2
L5 MSS;0.666;0.896;Red;2
L5 MSS;0.667;0.893;Red;2
L5 MSS;0.668;0.889;Red;2
L5 MSS;0.669;0.886;Red;2
L5 MSS;0.67;0.884;Red;2
L5 MSS;0.671;0.881;Red;2
L5 MSS;0.672;0.878;Red;2
L5 MSS;0.673;0.874;Red;2
L5 MSS;0.674;0.87;Red;2
L5 MSS;0.675;0.868;Red;2
L5 MSS;0.676;0.866;Red;2
L5 MSS;0.677;0.86;Red;2
L5 MSS;0.678;0.855;Red;2
L5 MSS;0.679;0.853;Red;2
L5 MSS;0.68;0.846;Red;2
L5 MSS;0.681;0.84;Red;2
L5 MSS;0.682;0.835;Red;2
L5 MSS;0.683;0.832;Red;2
L5 MSS;0.684;0.826;Red;2
L5 MSS;0.685;0.821;Red;2
L5 MSS;0.686;0.816;Red;2
L5 MSS;0.687;0.812;Red;2
L5 MSS;0.688;0.8;Red;2
L5 MSS;0.689;0.773;Red;2
L5 MSS;0.69;0.726;Red;2
L5 MSS;0.691;0.68;Red;2
L5 MSS;0.692;0.639;Red;2
L5 MSS;0.693;0.601;Red;2
L5 MSS;0.694;0.551;Red;2
L5 MSS;0.695;0.509;Red;2
L5 MSS;0.696;0.458;Red;2
L5 MSS;0.697;0.412;Red;2
L5 MSS;0.698;0.362;Red;2
L5 MSS;0.699;0.325;Red;2
L5 MSS;0.7;0.29;Red;2
L5 MSS;0.701;0.262;Red;2
L5 MSS;0.702;0.232;Red;2
L5 MSS;0.703;0.207;Red;2
L5 MSS;0.704;0.181;Red;2
L5 MSS;0.705;0.15;Red;2
L5 MSS;0.706;0.131;Red;2
L5 MSS;0.707;0.103;Red;2
L5 MSS;0.708;0.079;Red;2
L5 MSS;0.709;0.063;Red;2
L5 MSS;0.71;0.056;Red;2
L5 MSS;0.711;0.049;Red;2
L5 MSS;0.712;0.044;Red;2
L5 MSS;0.713;0.04;Red;2
L5 MSS;0.714;0.035;Red;2
L5 MSS;0.715;0.03;Red;2
L5 MSS;0.716;0.025;Red;2
L5 MSS;0.717;0.022;Red;2
L5 MSS;0.718;0.018;Red;2
L5 MSS;0.719;0.016;Red;2
L5 MSS;0.72;0.014;Red;2
L5 MSS;0.721;0.011;Red;2
L5 MSS;0.722;0.009;Red;2
L5 MSS;0.723;0.007;Red;2
L5 MSS;0.724;0.004;Red;2
L5 MSS;0.725;0;Red;2
L5 MSS;0.674;0;Near Infrared 1;3
L5 MSS;0.675;0.002;Near Infrared 1;3
L5 MSS;0.676;0.001;Near Infrared 1;3
L5 MSS;0.677;0.001;Near Infrared 1;3
L5 MSS;0.678;0.002;Near Infrared 1;3
L5 MSS;0.679;0.004;Near Infrared 1;3
L5 MSS;0.68;0.005;Near Infrared 1;3
L5 MSS;0.681;0.006;Near Infrared 1;3
L5 MSS;0.682;0.009;Near Infrared 1;3
L5 MSS;0.683;0.016;Near Infrared 1;3
L5 MSS;0.684;0.022;Near Infrared 1;3
L5 MSS;0.685;0.028;Near Infrared 1;3
L5 MSS;0.686;0.036;Near Infrared 1;3
L5 MSS;0.687;0.04;Near Infrared 1;3
L5 MSS;0.688;0.048;Near Infrared 1;3
L5 MSS;0.689;0.054;Near Infrared 1;3
L5 MSS;0.69;0.063;Near Infrared 1;3
L5 MSS;0.691;0.075;Near Infrared 1;3
L5 MSS;0.692;0.092;Near Infrared 1;3
L5 MSS;0.693;0.108;Near Infrared 1;3
L5 MSS;0.694;0.126;Near Infrared 1;3
L5 MSS;0.695;0.143;Near Infrared 1;3
L5 MSS;0.696;0.17;Near Infrared 1;3
L5 MSS;0.697;0.189;Near Infrared 1;3
L5 MSS;0.698;0.208;Near Infrared 1;3
L5 MSS;0.699;0.226;Near Infrared 1;3
L5 MSS;0.7;0.252;Near Infrared 1;3
L5 MSS;0.701;0.279;Near Infrared 1;3
L5 MSS;0.702;0.322;Near Infrared 1;3
L5 MSS;0.703;0.395;Near Infrared 1;3
L5 MSS;0.704;0.456;Near Infrared 1;3
L5 MSS;0.705;0.51;Near Infrared 1;3
L5 MSS;0.706;0.564;Near Infrared 1;3
L5 MSS;0.707;0.627;Near Infrared 1;3
L5 MSS;0.708;0.68;Near Infrared 1;3
L5 MSS;0.709;0.723;Near Infrared 1;3
L5 MSS;0.71;0.793;Near Infrared 1;3
L5 MSS;0.711;0.844;Near Infrared 1;3
L5 MSS;0.712;0.875;Near Infrared 1;3
L5 MSS;0.713;0.898;Near Infrared 1;3
L5 MSS;0.714;0.909;Near Infrared 1;3
L5 MSS;0.715;0.92;Near Infrared 1;3
L5 MSS;0.716;0.934;Near Infrared 1;3
L5 MSS;0.717;0.946;Near Infrared 1;3
L5 MSS;0.718;0.955;Near Infrared 1;3
L5 MSS;0.719;0.972;Near Infrared 1;3
L5 MSS;0.72;0.985;Near Infrared 1;3
L5 MSS;0.721;0.99;Near Infrared 1;3
L5 MSS;0.722;0.99;Near Infrared 1;3
L5 MSS;0.723;0.988;Near Infrared 1;3
L5 MSS;0.724;0.986;Near Infrared 1;3
L5 MSS;0.725;0.981;Near Infrared 1;3
L5 MSS;0.726;0.973;Near Infrared 1;3
L5 MSS;0.727;0.967;Near Infrared 1;3
L5 MSS;0.728;0.962;Near Infrared 1;3
L5 MSS;0.729;0.954;Near Infrared 1;3
L5 MSS;0.73;0.947;Near Infrared 1;3
L5 MSS;0.731;0.942;Near Infrared 1;3
L5 MSS;0.732;0.939;Near Infrared 1;3
L5 MSS;0.733;0.932;Near Infrared 1;3
L5 MSS;0.734;0.928;Near Infrared 1;3
L5 MSS;0.735;0.923;Near Infrared 1;3
L5 MSS;0.736;0.918;Near Infrared 1;3
L5 MSS;0.737;0.91;Near Infrared 1;3
L5 MSS;0.738;0.906;Near Infrared 1;3
L5 MSS;0.739;0.901;Near Infrared 1;3
L5 MSS;0.74;0.896;Near Infrared 1;3
L5 MSS;0.741;0.892;Near Infrared 1;3
L5 MSS;0.742;0.89;Near Infrared 1;3
L5 MSS;0.743;0.888;Near Infrared 1;3
L5 MSS;0.744;0.888;Near Infrared 1;3
L5 MSS;0.745;0.888;Near Infrared 1;3
L5 MSS;0.746;0.888;Near Infrared 1;3
L5 MSS;0.747;0.888;Near Infrared 1;3
L5 MSS;0.748;0.887;Near Infrared 1;3
L5 MSS;0.749;0.887;Near Infrared 1;3
L5 MSS;0.75;0.887;Near Infrared 1;3
L5 MSS;0.751;0.885;Near Infrared 1;3
L5 MSS;0.752;0.885;Near Infrared 1;3
L5 MSS;0.753;0.884;Near Infrared 1;3
L5 MSS;0.754;0.883;Near Infrared 1;3
L5 MSS;0.755;0.882;Near Infrared 1;3
L5 MSS;0.756;0.881;Near Infrared 1;3
L5 MSS;0.757;0.88;Near Infrared 1;3
L5 MSS;0.758;0.88;Near Infrared 1;3
L5 MSS;0.759;0.88;Near Infrared 1;3
L5 MSS;0.76;0.879;Near Infrared 1;3
L5 MSS;0.761;0.877;Near Infrared 1;3
L5 MSS;0.762;0.873;Near Infrared 1;3
L5 MSS;0.763;0.871;Near Infrared 1;3
L5 MSS;0.764;0.864;Near Infrared 1;3
L5 MSS;0.765;0.858;Near Infrared 1;3
L5 MSS;0.766;0.855;Near Infrared 1;3
L5 MSS;0.767;0.849;Near Infrared 1;3
L5 MSS;0.768;0.844;Near Infrared 1;3
L5 MSS;0.769;0.84;Near Infrared 1;3
L5 MSS;0.77;0.833;Near Infrared 1;3
L5 MSS;0.771;0.829;Near Infrared 1;3
L5 MSS;0.772;0.827;Near Infrared 1;3
L5 MSS;0.773;0.826;Near Infrared 1;3
L5 MSS;0.774;0.824;Near Infrared 1;3
L5 MSS;0.775;0.824;Near Infrared 1;3
L5 MSS;0.776;0.822;Near Infrared 1;3
L5 MSS;0.777;0.821;Near Infrared 1;3
L5 MSS;0.778;0.82;Near Infrared 1;3
L5 MSS;0.779;0.82;Near Infrared 1;3
L5 MSS;0.78;0.818;Near Infrared 1;3
L5 MSS;0.781;0.816;Near Infrared 1;3
L5 MSS;0.782;0.814;Near Infrared 1;3
L5 MSS;0.783;0.811;Near Infrared 1;3
L5 MSS;0.784;0.808;Near Infrared 1;3
L5 MSS;0.785;0.805;Near Infrared 1;3
L5 MSS;0.786;0.802;Near Infrared 1;3
L5 MSS;0.787;0.798;Near Infrared 1;3
L5 MSS;0.788;0.795;Near Infrared 1;3
L5 MSS;0.789;0.793;Near Infrared 1;3
L5 MSS;0.79;0.79;Near Infrared 1;3
L5 MSS;0.791;0.786;Near Infrared 1;3
L5 MSS;0.792;0.778;Near Infrared 1;3
L5 MSS;0.793;0.773;Near Infrared 1;3
L5 MSS;0.794;0.768;Near Infrared 1;3
L5 MSS;0.795;0.763;Near Infrared 1;3
L5 MSS;0.796;0.756;Near Infrared 1;3
L5 MSS;0.797;0.748;Near Infrared 1;3
L5 MSS;0.798;0.743;Near Infrared 1;3
L5 MSS;0.799;0.737;Near Infrared 1;3
L5 MSS;0.8;0.733;Near Infrared 1;3
L5 MSS;0.801;0.73;Near Infrared 1;3
L5 MSS;0.802;0.727;Near Infrared 1;3
L5 MSS;0.803;0.726;Near Infrared 1;3
L5 MSS;0.804;0.724;Near Infrared 1;3
L5 MSS;0.805;0.724;Near Infrared 1;3
L5 MSS;0.806;0.724;Near Infrared 1;3
L5 MSS;0.807;0.721;Near Infrared 1;3
L5 MSS;0.808;0.719;Near Infrared 1;3
L5 MSS;0.809;0.716;Near Infrared 1;3
L5 MSS;0.81;0.712;Near Infrared 1;3
L5 MSS;0.811;0.689;Near Infrared 1;3
L5 MSS;0.812;0.647;Near Infrared 1;3
L5 MSS;0.813;0.601;Near Infrared 1;3
L5 MSS;0.814;0.559;Near Infrared 1;3
L5 MSS;0.815;0.496;Near Infrared 1;3
L5 MSS;0.816;0.444;Near Infrared 1;3
L5 MSS;0.817;0.394;Near Infrared 1;3
L5 MSS;0.818;0.353;Near Infrared 1;3
L5 MSS;0.819;0.289;Near Infrared 1;3
L5 MSS;0.82;0.234;Near Infrared 1;3
L5 MSS;0.821;0.193;Near Infrared 1;3
L5 MSS;0.822;0.167;Near Infrared 1;3
L5 MSS;0.823;0.148;Near Infrared 1;3
L5 MSS;0.824;0.13;Near Infrared 1;3
L5 MSS;0.825;0.113;Near Infrared 1;3
L5 MSS;0.826;0.102;Near Infrared 1;3
L5 MSS;0.827;0.084;Near Infrared 1;3
L5 MSS;0.828;0.067;Near Infrared 1;3
L5 MSS;0.829;0.05;Near Infrared 1;3
L5 MSS;0.83;0.037;Near Infrared 1;3
L5 MSS;0.831;0.028;Near Infrared 1;3
L5 MSS;0.832;0.021;Near Infrared 1;3
L5 MSS;0.833;0.019;Near Infrared 1;3
L5 MSS;0.834;0.017;Near Infrared 1;3
L5 MSS;0.835;0.015;Near Infrared 1;3
L5 MSS;0.836;0.013;Near Infrared 1;3
L5 MSS;0.837;0.01;Near Infrared 1;3
L5 MSS;0.838;0.007;Near Infrared 1;3
L5 MSS;0.839;0.005;Near Infrared 1;3
L5 MSS;0.84;0.004;Near Infrared 1;3
L5 MSS;0.841;0.002;Near Infrared 1;3
L5 MSS;0.842;0.002;Near Infrared 1;3
L5 MSS;0.843;0.003;Near Infrared 1;3
L5 MSS;0.844;0.003;Near Infrared 1;3
L5 MSS;0.845;0.003;Near Infrared 1;3
L5 MSS;0.846;0.003;Near Infrared 1;3
L5 MSS;0.847;0.003;Near Infrared 1;3
L5 MSS;0.848;0.002;Near Infrared 1;3
L5 MSS;0.849;0;Near Infrared 1;3
L5 MSS;0.85;0;Near Infrared 1;3
L5 MSS;0.764;0;Near Infrared 2;4
L5 MSS;0.765;0;Near Infrared 2;4
L5 MSS;0.766;0.002;Near Infrared 2;4
L5 MSS;0.767;0.002;Near Infrared 2;4
L5 MSS;0.768;0.002;Near Infrared 2;4
L5 MSS;0.769;0.002;Near Infrared 2;4
L5 MSS;0.77;0.002;Near Infrared 2;4
L5 MSS;0.771;0.002;Near Infrared 2;4
L5 MSS;0.772;0.002;Near Infrared 2;4
L5 MSS;0.773;0.001;Near Infrared 2;4
L5 MSS;0.774;0.001;Near Infrared 2;4
L5 MSS;0.775;0.001;Near Infrared 2;4
L5 MSS;0.776;0.001;Near Infrared 2;4
L5 MSS;0.777;0.001;Near Infrared 2;4
L5 MSS;0.778;0.001;Near Infrared 2;4
L5 MSS;0.779;0.003;Near Infrared 2;4
L5 MSS;0.78;0.005;Near Infrared 2;4
L5 MSS;0.781;0.007;Near Infrared 2;4
L5 MSS;0.782;0.009;Near Infrared 2;4
L5 MSS;0.783;0.012;Near Infrared 2;4
L5 MSS;0.784;0.016;Near Infrared 2;4
L5 MSS;0.785;0.02;Near Infrared 2;4
L5 MSS;0.786;0.023;Near Infrared 2;4
L5 MSS;0.787;0.026;Near Infrared 2;4
L5 MSS;0.788;0.03;Near Infrared 2;4
L5 MSS;0.789;0.033;Near Infrared 2;4
L5 MSS;0.79;0.037;Near Infrared 2;4
L5 MSS;0.791;0.041;Near Infrared 2;4
L5 MSS;0.792;0.049;Near Infrared 2;4
L5 MSS;0.793;0.063;Near Infrared 2;4
L5 MSS;0.794;0.074;Near Infrared 2;4
L5 MSS;0.795;0.086;Near Infrared 2;4
L5 MSS;0.796;0.094;Near Infrared 2;4
L5 MSS;0.797;0.103;Near Infrared 2;4
L5 MSS;0.798;0.11;Near Infrared 2;4
L5 MSS;0.799;0.123;Near Infrared 2;4
L5 MSS;0.8;0.138;Near Infrared 2;4
L5 MSS;0.801;0.164;Near Infrared 2;4
L5 MSS;0.802;0.186;Near Infrared 2;4
L5 MSS;0.803;0.227;Near Infrared 2;4
L5 MSS;0.804;0.26;Near Infrared 2;4
L5 MSS;0.805;0.293;Near Infrared 2;4
L5 MSS;0.806;0.314;Near Infrared 2;4
L5 MSS;0.807;0.35;Near Infrared 2;4
L5 MSS;0.808;0.403;Near Infrared 2;4
L5 MSS;0.809;0.465;Near Infrared 2;4
L5 MSS;0.81;0.498;Near Infrared 2;4
L5 MSS;0.811;0.525;Near Infrared 2;4
L5 MSS;0.812;0.567;Near Infrared 2;4
L5 MSS;0.813;0.593;Near Infrared 2;4
L5 MSS;0.814;0.636;Near Infrared 2;4
L5 MSS;0.815;0.667;Near Infrared 2;4
L5 MSS;0.816;0.704;Near Infrared 2;4
L5 MSS;0.817;0.741;Near Infrared 2;4
L5 MSS;0.818;0.771;Near Infrared 2;4
L5 MSS;0.819;0.823;Near Infrared 2;4
L5 MSS;0.82;0.859;Near Infrared 2;4
L5 MSS;0.821;0.883;Near Infrared 2;4
L5 MSS;0.822;0.898;Near Infrared 2;4
L5 MSS;0.823;0.923;Near Infrared 2;4
L5 MSS;0.824;0.931;Near Infrared 2;4
L5 MSS;0.825;0.946;Near Infrared 2;4
L5 MSS;0.826;0.95;Near Infrared 2;4
L5 MSS;0.827;0.951;Near Infrared 2;4
L5 MSS;0.828;0.953;Near Infrared 2;4
L5 MSS;0.829;0.955;Near Infrared 2;4
L5 MSS;0.83;0.957;Near Infrared 2;4
L5 MSS;0.831;0.959;Near Infrared 2;4
L5 MSS;0.832;0.962;Near Infrared 2;4
L5 MSS;0.833;0.966;Near Infrared 2;4
L5 MSS;0.834;0.968;Near Infrared 2;4
L5 MSS;0.835;0.97;Near Infrared 2;4
L5 MSS;0.836;0.972;Near Infrared 2;4
L5 MSS;0.837;0.974;Near Infrared 2;4
L5 MSS;0.838;0.977;Near Infrared 2;4
L5 MSS;0.839;0.98;Near Infrared 2;4
L5 MSS;0.84;0.981;Near Infrared 2;4
L5 MSS;0.841;0.982;Near Infrared 2;4
L5 MSS;0.842;0.984;Near Infrared 2;4
L5 MSS;0.843;0.984;Near Infrared 2;4
L5 MSS;0.844;0.984;Near Infrared 2;4
L5 MSS;0.845;0.985;Near Infrared 2;4
L5 MSS;0.846;0.985;Near Infrared 2;4
L5 MSS;0.847;0.985;Near Infrared 2;4
L5 MSS;0.848;0.985;Near Infrared 2;4
L5 MSS;0.849;0.984;Near Infrared 2;4
L5 MSS;0.85;0.984;Near Infrared 2;4
L5 MSS;0.851;0.983;Near Infrared 2;4
L5 MSS;0.852;0.982;Near Infrared 2;4
L5 MSS;0.853;0.981;Near Infrared 2;4
L5 MSS;0.854;0.98;Near Infrared 2;4
L5 MSS;0.855;0.979;Near Infrared 2;4
L5 MSS;0.856;0.978;Near Infrared 2;4
L5 MSS;0.857;0.977;Near Infrared 2;4
L5 MSS;0.858;0.976;Near Infrared 2;4
L5 MSS;0.859;0.975;Near Infrared 2;4
L5 MSS;0.86;0.974;Near Infrared 2;4
L5 MSS;0.861;0.973;Near Infrared 2;4
L5 MSS;0.862;0.972;Near Infrared 2;4
L5 MSS;0.863;0.972;Near Infrared 2;4
L5 MSS;0.864;0.972;Near Infrared 2;4
L5 MSS;0.865;0.972;Near Infrared 2;4
L5 MSS;0.866;0.972;Near Infrared 2;4
L5 MSS;0.867;0.972;Near Infrared 2;4
L5 MSS;0.868;0.972;Near Infrared 2;4
L5 MSS;0.869;0.972;Near Infrared 2;4
L5 MSS;0.87;0.972;Near Infrared 2;4
L5 MSS;0.871;0.973;Near Infrared 2;4
L5 MSS;0.872;0.973;Near Infrared 2;4
L5 MSS;0.873;0.973;Near Infrared 2;4
L5 MSS;0.874;0.973;Near Infrared 2;4
L5 MSS;0.875;0.973;Near Infrared 2;4
L5 MSS;0.876;0.974;Near Infrared 2;4
L5 MSS;0.877;0.974;Near Infrared 2;4
L5 MSS;0.878;0.973;Near Infrared 2;4
L5 MSS;0.879;0.974;Near Infrared 2;4
L5 MSS;0.88;0.974;Near Infrared 2;4
L5 MSS;0.881;0.974;Near Infrared 2;4
L5 MSS;0.882;0.974;Near Infrared 2;4
L5 MSS;0.883;0.974;Near Infrared 2;4
L5 MSS;0.884;0.975;Near Infrared 2;4
L5 MSS;0.885;0.975;Near Infrared 2;4
L5 MSS;0.886;0.975;Near Infrared 2;4
L5 MSS;0.887;0.975;Near Infrared 2;4
L5 MSS;0.888;0.975;Near Infrared 2;4
L5 MSS;0.889;0.975;Near Infrared 2;4
L5 MSS;0.89;0.975;Near Infrared 2;4
L5 MSS;0.891;0.975;Near Infrared 2;4
L5 MSS;0.892;0.975;Near Infrared 2;4
L5 MSS;0.893;0.974;Near Infrared 2;4
L5 MSS;0.894;0.974;Near Infrared 2;4
L5 MSS;0.895;0.974;Near Infrared 2;4
L5 MSS;0.896;0.974;Near Infrared 2;4
L5 MSS;0.897;0.974;Near Infrared 2;4
L5 MSS;0.898;0.975;Near Infrared 2;4
L5 MSS;0.899;0.975;Near Infrared 2;4
L5 MSS;0.9;0.975;Near Infrared 2;4
L5 MSS;0.901;0.975;Near Infrared 2;4
L5 MSS;0.902;0.974;Near Infrared 2;4
L5 MSS;0.903;0.974;Near Infrared 2;4
L5 MSS;0.904;0.974;Near Infrared 2;4
L5 MSS;0.905;0.972;Near Infrared 2;4
L5 MSS;0.906;0.971;Near Infrared 2;4
L5 MSS;0.907;0.97;Near Infrared 2;4
L5 MSS;0.908;0.97;Near Infrared 2;4
L5 MSS;0.909;0.97;Near Infrared 2;4
L5 MSS;0.91;0.97;Near Infrared 2;4
L5 MSS;0.911;0.969;Near Infrared 2;4
L5 MSS;0.912;0.968;Near Infrared 2;4
L5 MSS;0.913;0.968;Near Infrared 2;4
L5 MSS;0.914;0.968;Near Infrared 2;4
L5 MSS;0.915;0.968;Near Infrared 2;4
L5 MSS;0.916;0.968;Near Infrared 2;4
L5 MSS;0.917;0.967;Near Infrared 2;4
L5 MSS;0.918;0.966;Near Infrared 2;4
L5 MSS;0.919;0.964;Near Infrared 2;4
L5 MSS;0.92;0.963;Near Infrared 2;4
L5 MSS;0.921;0.962;Near Infrared 2;4
L5 MSS;0.922;0.961;Near Infrared 2;4
L5 MSS;0.923;0.961;Near Infrared 2;4
L5 MSS;0.924;0.959;Near Infrared 2;4
L5 MSS;0.925;0.957;Near Infrared 2;4
L5 MSS;0.926;0.955;Near Infrared 2;4
L5 MSS;0.927;0.954;Near Infrared 2;4
L5 MSS;0.928;0.951;Near Infrared 2;4
L5 MSS;0.929;0.949;Near Infrared 2;4
L5 MSS;0.93;0.945;Near Infrared 2;4
L5 MSS;0.931;0.944;Near Infrared 2;4
L5 MSS;0.932;0.942;Near Infrared 2;4
L5 MSS;0.933;0.939;Near Infrared 2;4
L5 MSS;0.934;0.936;Near Infrared 2;4
L5 MSS;0.935;0.932;Near Infrared 2;4
L5 MSS;0.936;0.929;Near Infrared 2;4
L5 MSS;0.937;0.926;Near Infrared 2;4
L5 MSS;0.938;0.924;Near Infrared 2;4
L5 MSS;0.939;0.921;Near Infrared 2;4
L5 MSS;0.94;0.918;Near Infrared 2;4
